零食干果礼盒	品类_适用_场景	吃货
洁厕剂	品类_适用_场景	除异味
透气帆布鞋	品类_适用_场景	维修
提亮肤色面膜	品类_适用_场景	美容院
创意房间装饰	品类_适用_场景	画鼻影
长袖连体衣	品类_适用_场景	吃东西
便携蓝牙耳机	品类_适用_场景	休息
裤子	品类_适用_场景	3-6岁宝宝出行
毛绒玩具	品类_适用_场景	婴儿睡觉
全麦面包	品类_适用_场景	做米饭
玫瑰香薰	品类_适用_场景	去除异味
挂件	品类_适用_场景	儿童生日
玉米	品类_适用_场景	充饥
休闲卫裤	品类_适用_场景	出门游玩
安满牛奶粉	品类_适用_人物	孕妇
连体衣	品类_适用_场景	婴儿拜年
钳子	品类_适用_场景	孕妇居家
宝宝浴盆	品类_适用_人物	美少女
辅食碗	品类_适用_人物	化妆师
套装睡衣	品类_适用_人物	幼儿
手工马丁靴	品类_适用_人物	少女
安全裤	品类_适用_人物	孕妇
北欧茶几	品类_适用_场景	意式
旗袍	品类_适用_人物	美女
男士	人物_蕴含_场景	办公
识字卡片	品类_适用_场景	度假
运动鞋垫	品类_适用_场景	学生书写
不锈钢保温水杯	品类_适用_场景	喝水
陈皮糖	品类_适用_场景	儿童新年
板鞋	品类_搭配_品类	制服
拼插玩具	品类_适用_场景	学生实用
舒适拖鞋	品类_适用_场景	小朋友
辣条	品类_适用_场景	冬季
木餐椅	品类_适用_场景	儿童健身
高腰裤	品类_适用_场景	咳嗽
滑雪运动袜	品类_适用_场景	盛饭
宽松裤子	品类_适用_场景	青少年休闲
画板	品类_适用_场景	绘画
奶瓶	品类_适用_人物	婴儿
幼儿园水杯	品类_适用_人物	宝宝
高跟鞋子	品类_适用_场景	闺女
儿童裤子	品类_适用_场景	儿童穿搭
公主裙子	品类_适用_场景	儿童演出
即食燕麦片	品类_适用_场景	吃零食
卷筒纸	品类_适用_场景	儿童电动玩具
运动护具	品类_适用_场景	性感女神
背带裤	品类_适用_场景	哄睡
护眼灯	品类_适用_场景	小学生学习
仿真收银机	品类_适用_场景	儿童久坐
写字板	品类_适用_场景	吃虾
吃饭衣	品类_适用_场景	搓澡
摆件	品类_搭配_品类	头饰
三角连体衣	品类_适用_人物	婴幼儿
桌球	品类_适用_人物	运动员
新生儿睡衣	品类_适用_人物	婴幼儿
儿童书包	品类_适用_场景	喝奶粉
小男生	人物_蕴含_场景	幼儿园
童装	品类_适用_场景	小学生墙面
莫代尔袜子	品类_适用_人物	幼儿
无钢圈文胸	品类_适用_人物	少女
生日礼品	品类_适用_场景	贴墙纸
毕业礼物	品类_适用_场景	上瑜伽课
短裙	品类_适用_场景	老年生日
座椅腰靠	品类_适用_场景	孕妇办公
午睡枕	品类_适用_场景	送男友
防烫手套	品类_适用_场景	烘焙
休闲皮鞋	品类_搭配_品类	呢大衣
过家家厨具	品类_适用_人物	儿童
手捧花	品类_适用_人物	男士
斗篷	品类_搭配_品类	餐桌
结婚鞋	品类_适用_场景	孕妇结婚
枕头	品类_适用_场景	做柠檬蜜
压力锅	品类_适用_场景	儿童生日
化妆棉	品类_搭配_品类	美容仪
狗狗雨衣	品类_适用_场景	户外
蝴蝶结系带	品类_适用_场景	女王
可爱衣服	品类_适用_人物	婴儿
男漱口水	品类_适用_场景	口腔护理
黑伞	品类_适用_场景	防雨
三角裤	品类_适用_场景	拖地板
透气平角裤	品类_适用_场景	儿童装扮
小学生书包	品类_适用_场景	儿童出游
平拖	品类_适用_场景	民族风
小豆娃娃	品类_适用_场景	冲电
捕蚊器	品类_适用_场景	儿童旅游
休闲运动套装	品类_适用_场景	去爬山
连衣裙子	品类_适用_场景	保暖
学生锅	品类_适用_场景	烤全麦吐司
有线鼠标	品类_适用_场景	游戏
男士衬衫	品类_适用_人物	潮男
推子	品类_适用_场景	换尿布
伴手礼品	品类_适用_场景	开直升机
红色文胸	品类_适用_场景	2-3岁宝宝吃奶
爱心学步鞋	品类_适用_场景	看字
故事书	品类_适用_场景	给孩子
儿童帽子	品类_适用_场景	学拖钓
蝴蝶结装饰	品类_适用_人物	女童
舒适手套	品类_适用_场景	户外
幼儿园书包	品类_适用_人物	儿童
跑车	品类_适用_场景	儿童充电
玉米	品类_适用_场景	煮奶香玉米汁
海马玩具	品类_适用_人物	宝宝
收纳包	品类_适用_场景	出差
工装靴	品类_适用_场景	户外
北欧五斗柜	品类_适用_场景	儿童毕业
即食五谷杂粮	品类_适用_场景	养生
多功能腰枕	品类_适用_场景	妈妈
女包	品类_适用_场景	婴儿幼儿园
家居服	品类_适用_场景	学院风JK
收纳盒	品类_适用_场景	礼盒套装
杀蟑螂药	品类_适用_场景	灭蚊
手套	品类_适用_场景	户外
炒菜锅	品类_适用_场景	烧东西
哄娃神器	品类_适用_人物	母子
户外防风	品类_适用_场景	出游
接线板	品类_适用_场景	充电
不锈钢小勺子	品类_适用_场景	晒袜子
医疗箱	品类_适用_场景	烘培
足球鞋	品类_适用_场景	看足球比赛
大学生	人物_蕴含_场景	自驾游
软底跑步鞋	品类_适用_场景	成人生日派对
儿童运动鞋	品类_适用_人物	女童
猫包宠物	品类_适用_场景	学生煮饭
远投竿	品类_适用_场景	绘图
被套	品类_适用_场景	秋冬季
奶瓶清洗剂	品类_适用_场景	儿童娱乐
可爱玩具	品类_适用_人物	婴儿
幼儿园玩具	品类_适用_场景	修枝
碎花吊带	品类_适用_场景	拉东西
单车	品类_适用_人物	大学生
电动遥控车	品类_适用_场景	梳盘发
童装	品类_适用_场景	刷拖鞋
开档短裤	品类_适用_人物	婴幼儿
花冠	品类_适用_人物	女童
领带	品类_搭配_品类	西服
咖啡杯	品类_适用_场景	儿童玻璃
榴莲巧克力	品类_适用_场景	下午茶
毛呢外套	品类_适用_场景	中老年本命年
颗粒积木	品类_适用_场景	儿童幼儿园
拉链开衫	品类_适用_场景	除污
尿片	品类_适用_场景	3-6个月宝宝吃奶粉
喷雾防晒霜	品类_适用_场景	学生军训
母婴包	品类_适用_场景	冬训
沙滩鞋	品类_适用_场景	煮面
中筒袜	品类_搭配_品类	球鞋
雨棚	品类_适用_场景	户外
快速纸尿裤	品类_适用_场景	冲奶粉
成长玩具	品类_适用_场景	老年运动
煮饭锅	品类_适用_场景	推死皮
露营椅	品类_适用_场景	儿童伴手礼
加绒家居服	品类_适用_场景	秋冬
跑步鞋	品类_适用_场景	赛跑
墙纸	品类_适用_场景	喝茶
男鞋	品类_适用_场景	青少年运动
隔离乳	品类_搭配_品类	粉底
摇摇椅	品类_适用_人物	学生
短袖哈衣	品类_适用_场景	校园
文胸罩	品类_适用_人物	少女
系带高帮鞋	品类_适用_人物	潮男
防水标杆	品类_适用_场景	户外
透气纸尿裤	品类_适用_场景	削苹果
手提袋	品类_适用_场景	儿童补课
战地帆布面料	品类_适用_场景	户外
太阳镜	品类_适用_场景	外出
凉拖	品类_适用_场景	泡药
羽绒衣	品类_适用_场景	郊游
巧克力味牛奶	品类_适用_场景	儿童烘焙
作战裤	品类_适用_场景	户外
高跟鞋	品类_适用_人物	女士
低帮鞋	品类_适用_场景	户外
不锈钢餐具	品类_适用_场景	学生食堂
耐高温微波炉	品类_适用_场景	去异味
百洁布	品类_适用_场景	打扫
体重称	品类_适用_场景	炸东西
加厚冲锋衣	品类_适用_场景	户外
性感礼服	品类_适用_场景	参加宴会
手提斜挎包	品类_适用_场景	大学生上课
美国樱桃	品类_适用_场景	户外
便携充电宝	品类_适用_场景	吃零食
化妆师	人物_蕴含_场景	化妆
保温饭盒	品类_适用_场景	儿童午餐
机能鞋	品类_适用_场景	婴儿运动
扑克牌	品类_适用_场景	儿童健身
老人鞋	品类_适用_场景	烤鸡翅包饭
小熊三明治	品类_适用_人物	宝宝
创意贴纸	品类_适用_场景	儿童墙上
扭扭车	品类_适用_人物	幼儿
牧高笛尼龙面料	品类_适用_场景	户外
运动护腿	品类_适用_场景	保暖
帐篷	品类_搭配_品类	狗狗
礼盒	品类_适用_场景	老人寿宴
平底沙滩鞋	品类_适用_场景	擦嘴唇
粉底液	品类_搭配_品类	隔离乳
那芙水壶	品类_适用_场景	户外
湿纸巾	品类_适用_场景	擦东西
生日蛋糕	品类_适用_场景	儿童过生日
手工点心	品类_适用_场景	夜宵
磁悬浮玩具	品类_适用_人物	宝贝
婴儿抱被	品类_适用_人物	宝宝
印花开衫	品类_适用_场景	成人学习
新品涤纶面料	品类_适用_场景	户外
小帐篷	品类_适用_场景	户外
海洋球组合玩具	品类_适用_场景	学生刷题
防潮垫	品类_适用_场景	学生日常
中筒靴	品类_适用_场景	学院风JK
帆布鞋	品类_搭配_品类	羽绒服
快餐杯	品类_适用_场景	小学生午餐
电饼铛	品类_适用_场景	吃货
画家帽	品类_适用_场景	婴儿生日
不粘唇彩	品类_适用_场景	成人午睡
床围栏	品类_适用_人物	女士
上班族	人物_蕴含_场景	上学
胸罩	品类_搭配_品类	拖地裤
儿童泳衣	品类_适用_人物	摄影师
透视铆钉装饰	品类_适用_场景	都市
升降学习桌	品类_适用_人物	儿童
智高玩具	品类_适用_人物	儿童
初中生	人物_蕴含_场景	上学
快餐杯	品类_适用_场景	1-2岁宝宝早教
天然护肚围	品类_适用_场景	儿童运动休闲
皮夹子	品类_适用_场景	小学生卧室
液态奶	品类_适用_场景	午睡
补课包	品类_适用_场景	打蛋白
动力系统	品类_适用_场景	户外
拖把桶	品类_适用_场景	拖地
适合驱蚊扣	品类_适用_场景	户外
白色衬衣	品类_搭配_品类	吊带
凉拖鞋	品类_适用_场景	戏水
多功能防爆手机	品类_适用_场景	户外
束脚运动裤子	品类_适用_场景	学生休闲
风衣	品类_适用_场景	梳头
儿童餐具	品类_适用_场景	成人食堂
高跟鞋	品类_适用_人物	新娘
学习桌	品类_适用_场景	儿童书房
奶瓶	品类_适用_人物	幼儿
玩具密度板	品类_适用_人物	宝宝
嵌入式电磁炉	品类_适用_场景	化妆
骨瓷陶瓷	品类_适用_场景	吃饭
蒸汽拖把	品类_适用_场景	拖地
儿童牛奶杯	品类_适用_场景	瘫痪
帐篷	品类_适用_场景	儿童露营
日本酱油	品类_适用_场景	烹饪
女毛衣	品类_适用_场景	儿童午餐
午睡枕	品类_适用_场景	学生中午休息
豆腐干	品类_适用_场景	岀门
不对称短裙	品类_适用_场景	擦地
自行车	品类_适用_场景	给儿子送创意礼品
加湿空气净化器	品类_适用_场景	除菌
乳垫	品类_适用_场景	妈妈
拉箱	品类_适用_场景	儿童旅游
皮肤衣	品类_适用_场景	晚宴
女羽绒衣	品类_适用_场景	保暖
益智玩具	品类_适用_人物	儿童
婚礼高跟鞋	品类_适用_人物	新娘
便携推车	品类_适用_人物	儿童
婴儿指甲剪	品类_适用_场景	修指甲剪
电推子	品类_适用_场景	除污
家用茶具套装	品类_适用_场景	下午茶
智力积木	品类_适用_场景	补气血
安全帽	品类_适用_场景	户外
带盖勺	品类_适用_场景	儿童吃饭
坐垫办公室	品类_适用_场景	学生教室
声光玩具	品类_适用_场景	老年电动玩具
灯笼裤	品类_适用_场景	学院风JK
性感泳衣	品类_适用_场景	学生书房
防晒太阳帽	品类_适用_场景	发警报
智力积木	品类_适用_场景	儿童山地
户外鞋	品类_适用_场景	儿童户外
狗狗包	品类_适用_场景	卫生间
萌动玩具	品类_适用_人物	宝宝
大气妈妈装	品类_适用_人物	伴娘
墙面装饰	品类_适用_场景	儿童墙面
德绒内衣	品类_适用_人物	女童
婴童连体衣	品类_适用_人物	婴儿
中学生	人物_蕴含_场景	乔迁
动物玩偶	品类_适用_场景	灭蝇
公仔玩偶	品类_适用_场景	学浮潜
抱被	品类_适用_人物	女士
玩具娃娃	品类_适用_场景	去钓鱼
直筒阔腿裤	品类_适用_场景	儿童party
大白鹅	品类_适用_场景	婴儿侧睡
趴睡枕	品类_适用_场景	学生午休
帽子	品类_适用_场景	3-6岁宝宝出行
塑料网格	品类_适用_场景	小学生午休
热风凉鞋	品类_适用_场景	盛饭
煎蛋器	品类_适用_场景	儿童玻璃
休闲运动鞋	品类_搭配_品类	牛仔外套
蝴蝶耳环	品类_适用_人物	新娘
爬行垫	品类_适用_场景	装摄像头
沙锅煲	品类_适用_场景	球迷
无钢圈内衣	品类_适用_场景	中年生日
硅胶餐具	品类_适用_场景	驱虫
益智玩具	品类_适用_场景	搬宿舍
亲子鞋	品类_搭配_品类	亲子装
孩子玩具	品类_适用_场景	成人游泳
网面学步鞋	品类_适用_人物	宝宝
学生双肩包	品类_适用_场景	0-3个月宝宝吃奶粉
女泳衣裤	品类_适用_场景	厨房
新生儿礼盒	品类_适用_人物	孕产妇
平底鞋	品类_适用_场景	学院风JK
妈妈装	品类_适用_场景	老年婚礼
挖掘机吊车	品类_适用_场景	儿童户外
伞	品类_适用_场景	防晒
可移动推车	品类_适用_场景	演奏低音单簧管
文艺青年	人物_蕴含_场景	素描
长袖衬衫	品类_搭配_品类	直筒裤
马拉松袜套	品类_适用_人物	男孩
球鞋	品类_搭配_品类	t恤
小玩具	品类_适用_场景	学生地推
资生堂金银	品类_适用_场景	户外
新娘	人物_蕴含_场景	婚庆
杆包	品类_适用_场景	钓鱼
手推车	品类_适用_场景	儿童户外
幼儿园床	品类_适用_场景	儿童午休
男网球鞋	品类_适用_场景	成人绘图
抱毯	品类_适用_场景	弄头发
拼装玩具	品类_适用_场景	玩耍
彩泥模具	品类_适用_场景	户外
护腰靠垫	品类_适用_场景	学生午休
丝巾	品类_搭配_品类	围巾
蕾丝	品类_适用_场景	学院风JK
传统手工面包	品类_适用_场景	下午茶
豆腐猫砂	品类_搭配_品类	灯笼
防滑地砖	品类_适用_场景	贴砖
凉棚	品类_适用_场景	煎椒盐蘑菇
篮球鞋	品类_适用_场景	奔跑
组装玩具	品类_适用_场景	游戏
婴儿	人物_蕴含_场景	喂奶
拨浪鼓	品类_适用_场景	哄孩子
防滑垫	品类_适用_场景	办公
真皮女包	品类_适用_场景	3-6岁宝宝童车
卡通镜子	品类_适用_场景	擦脸
双肩包	品类_适用_场景	大学生上课
柔顺发膜	品类_适用_场景	头发护理
袜子	品类_搭配_品类	靴子
仿真玩具	品类_适用_人物	宝宝
糕点心	品类_适用_场景	儿童主持
搓脚板	品类_适用_场景	收拾新房
真空奶瓶	品类_适用_场景	学生休闲
大口径物品	品类_适用_场景	户外
速干瑜伽裤	品类_适用_场景	运动
连帽羽绒服	品类_适用_场景	都市
小裙子	品类_搭配_品类	吊带
搅拌机	品类_适用_场景	干活
婚庆脆皮	品类_适用_场景	洗澡
公主鞋	品类_搭配_品类	公主裙
大学生	人物_蕴含_场景	产后
初中生	人物_蕴含_场景	校园
不锈钢筷子	品类_适用_场景	晚餐
防滑托鞋	品类_适用_人物	美女
小众女包	品类_适用_场景	都市
三角哈衣	品类_适用_人物	婴儿
耐磨损外壳	品类_适用_场景	户外
速干长裤	品类_适用_场景	孕妇代餐
大童裙	品类_适用_场景	儿童海边度假
绘画板	品类_适用_场景	探险
麦饭石不粘锅	品类_适用_场景	烤牛肉
亲子鞋	品类_搭配_品类	裤子
圣罗兰粉底液	品类_适用_场景	秋冬
燕麦片	品类_适用_场景	充饥
靠背垫	品类_适用_场景	孕妇办公
气球	品类_适用_场景	接电源线
歌手	人物_蕴含_场景	校园
旅行箱	品类_适用_场景	吃红薯
三角包屁衣	品类_适用_场景	晾衣服
晚礼服	品类_适用_场景	刷墙
骑行面罩	品类_适用_场景	户外
擦车布	品类_适用_场景	滑雪
保暖睡衣套装	品类_适用_场景	冬季
遮阳帽子	品类_适用_场景	避暑
猫咪	品类_适用_场景	猫咪除臭除菌
宽口径奶瓶	品类_适用_人物	宝宝
白领	人物_蕴含_场景	职场
防踢被	品类_适用_场景	儿童侧睡
下水道疏通剂	品类_适用_场景	沙滩
迷彩服	品类_适用_场景	儿童军训
家居拖鞋	品类_适用_人物	幼儿
腰枕	品类_适用_场景	孕妇办公室
靠椅	品类_适用_场景	学生午睡
凉鞋	品类_适用_场景	去渡假
小毯子	品类_适用_场景	午睡
弹力打底衫	品类_适用_场景	跑步
厕所猫砂	品类_适用_场景	吃东西
圆领卫衣	品类_适用_场景	都市
电源插座	品类_适用_场景	儿童互动
美术生	人物_蕴含_场景	喂饭
乐福鞋	品类_搭配_品类	袜子
头发造型	品类_适用_场景	婴儿新年
碗筷子	品类_适用_场景	生孩子
浴室脚垫	品类_适用_场景	叠被
短袖睡裙	品类_适用_场景	婴儿煮粥
暖奶器	品类_适用_场景	配菜
加厚袜子	品类_适用_场景	冬季
肚兜	品类_适用_场景	睡觉
化妆镜	品类_适用_场景	打扮
叉勺筷	品类_适用_场景	儿童吃饭
玩偶泰迪	品类_适用_人物	宝宝
小发明	品类_适用_场景	嫁接睫毛
男士板鞋	品类_适用_场景	运动
节日礼物	品类_适用_场景	儿童劳保
咖啡	品类_适用_场景	儿童做饭
鸭舌帽	品类_适用_场景	垂钓
减肥运动	品类_适用_场景	学生运动
笤帚地刮	品类_适用_场景	游戏
教师	人物_蕴含_场景	毕业
晾衣架	品类_适用_场景	晾东西
电火锅	品类_适用_场景	外出
牙刷猫咪	品类_适用_场景	中学生学习
舒适羽绒服	品类_适用_场景	儿童中秋节
小皮鞋	品类_搭配_品类	西装裤
豆乳盒子	品类_适用_场景	小学生休闲
网面鞋	品类_适用_场景	户外
球衣	品类_适用_场景	煮猴头菇粥
唐装	品类_适用_场景	做衣服
三合一冲锋衣	品类_适用_人物	美容师
假发	品类_适用_场景	游戏
运动卫裤	品类_适用_场景	小学生送礼
女足球鞋	品类_适用_场景	婴儿送礼
名片册	品类_适用_场景	收纳
晚礼服	品类_适用_场景	滑雪
双肩背包	品类_适用_场景	户外
润唇膏	品类_适用_场景	化妆
儿童餐具	品类_适用_场景	婴儿吃饭
速干训练服	品类_适用_场景	健身
仿真收银机	品类_适用_场景	儿童过家家
玩具	品类_适用_场景	削凤梨
水桶	品类_适用_场景	喝水
碎花小黑裙	品类_适用_场景	海边度假
画笔/画刷	品类_适用_场景	绘画
乐趣章鱼烧	品类_适用_场景	吃货
背带裤	品类_搭配_品类	西装裤
冰垫	品类_适用_场景	打扫卫生
板鞋	品类_搭配_品类	帽子
雨披	品类_适用_场景	防雨
背单词本	品类_适用_场景	大学生学习
西班牙小睡鼠	品类_适用_人物	宝宝
地毯	品类_适用_场景	生活家
印尼头枕	品类_适用_场景	户外
旅行袋	品类_适用_场景	去爬山
新娘	人物_蕴含_场景	订婚
奖品小礼物	品类_适用_场景	儿童实用
免洗发膜	品类_适用_场景	头发护理
海报	品类_适用_场景	喝水
弹力运动裤子	品类_适用_场景	健身
男童裤	品类_适用_场景	时尚美女
美术袋	品类_适用_场景	儿童补课
猫眼部清洁	品类_适用_场景	坐月子
坚果	品类_搭配_品类	渔网
无痕文胸	品类_适用_人物	少女
可颂面包	品类_适用_场景	孕妇代餐
白色衬衫	品类_搭配_品类	西服
木质拼图	品类_适用_场景	儿童手工制作
轻黏土	品类_适用_场景	婴儿浴室
泳衣	品类_适用_场景	海边玩
套装短裤	品类_适用_场景	运动
貂绒外套	品类_适用_场景	秋冬季
婴儿勺子	品类_适用_场景	2-3岁宝宝吃辅食
婴儿健身器	品类_适用_场景	哄宝宝
运动地垫	品类_适用_人物	运动员
连帽羽绒服	品类_适用_场景	工作
儿童滑雪裤	品类_适用_场景	老人寿宴
开衫	品类_搭配_品类	围巾
宽松卫裤	品类_适用_场景	运动
加大码女鞋	品类_适用_人物	新娘
婴儿背带	品类_适用_人物	宝贝
资料袋	品类_适用_场景	儿童运动
轻便航空铝合金	品类_适用_场景	户外
滑滑车	品类_适用_场景	烹饪
薄外套	品类_适用_场景	学院风JK
滑板鞋	品类_适用_场景	洗茶
连帽羽绒服	品类_适用_人物	女士
溯溪鞋	品类_适用_场景	儿童睡觉
镂空凉鞋	品类_适用_场景	儿童运动
沙包	品类_适用_场景	儿童跑步
洞洞鞋	品类_适用_场景	泡花茶
凉席垫	品类_适用_场景	婴儿电动玩具
杀菌内衣	品类_适用_人物	婴儿
画板画架	品类_适用_场景	母乳喂养
干脆面	品类_适用_场景	儿童party
枕头	品类_适用_场景	睡觉
玩具桌	品类_适用_场景	玩游戏
羽绒服	品类_搭配_品类	泰迪
手工豆沙馅	品类_适用_场景	晾裤子
超市收银机	品类_适用_场景	儿童收银
按摩垫	品类_适用_场景	儿童卫生间
妈妈装	品类_适用_场景	中年运动
爱他美牛奶粉	品类_适用_人物	驾驶员
空顶帽子	品类_适用_场景	儿童出游
小玩具	品类_适用_场景	儿童生日
运动鞋	品类_搭配_品类	袜子
婴儿连体衣	品类_适用_场景	男友
手工材料	品类_适用_场景	儿童跑步
大沿帽	品类_适用_场景	儿童游泳
便携积木	品类_适用_场景	炖东西
玩具床	品类_适用_人物	微胖女生
益智小玩具	品类_适用_场景	炒虾仁两面黄
胸衣	品类_适用_人物	少女
登山壁虎	品类_适用_场景	学生代餐
防水表壳	品类_适用_场景	户外
西服	品类_搭配_品类	领带
幼儿园室内鞋	品类_适用_场景	打水
单肩挎包	品类_适用_场景	大学生通勤
笔袋	品类_适用_场景	切柠檬
连帽衣袖	品类_适用_场景	户外
柔软连体衣	品类_适用_人物	婴儿
皮卡丘公仔	品类_适用_场景	儿童睡觉
西装外套	品类_搭配_品类	西装裤
眼罩	品类_适用_场景	晾东西
抱娃神器	品类_适用_场景	物联网冰箱
清洁肌肤洗面奶	品类_适用_场景	学冬泳
收纳包	品类_适用_场景	2-3岁宝宝吃奶
宽松速干衣	品类_适用_场景	学生学习
中筒袜	品类_搭配_品类	板鞋
腰靠垫	品类_适用_场景	乘凉
跑步鞋	品类_适用_场景	晨练
开学礼物	品类_适用_场景	骑摩托
神龙积木	品类_适用_场景	儿童餐厅
亮灯鞋	品类_适用_场景	儿童跑步
尿布	品类_适用_人物	婴幼儿
小礼帽	品类_搭配_品类	小礼服
白领	人物_蕴含_场景	下雨天
腰包	品类_适用_场景	除污
工具狗狗沐浴露	品类_适用_场景	剃头发
桌游	品类_适用_场景	儿童互动
握笔器	品类_适用_场景	滑雪
红枣	品类_搭配_品类	喜糖
旅行箱	品类_适用_场景	给男性长辈送创意礼品
婴儿帽子	品类_适用_人物	母婴
双筒望远镜	品类_适用_场景	换洗
篮球	品类_适用_场景	练球
护耳帽	品类_适用_场景	户外
弹力瑜伽裤	品类_适用_场景	跑步
电子表	品类_适用_场景	打耳洞
休闲夹克	品类_搭配_品类	休闲裤
女鞋	品类_适用_场景	卸妆
辅食盒	品类_适用_场景	儿童旅行
清洗液	品类_适用_场景	煮锅边糊
运动衣	品类_适用_场景	中老年运动
圆领管道	品类_适用_场景	户外
圆领衫	品类_适用_场景	淋浴
可伸缩铁艺	品类_适用_场景	儿童t台走秀
电炖锅	品类_适用_场景	解暑
中学生	人物_蕴含_场景	学校
有声书	品类_适用_场景	小学生学习
高中生双肩包	品类_适用_场景	户外
卫衣套装	品类_适用_场景	学生运动
白色衬衫	品类_搭配_品类	哈伦裤
抽屉式收纳盒	品类_适用_场景	儿童抽屉
口水巾	品类_适用_场景	喂奶
性感少女内衣	品类_适用_场景	甜美少女
男防晒衣	品类_适用_场景	防晒
乳贴	品类_适用_场景	进餐
公主裙	品类_适用_场景	婴儿出游
宽松西装	品类_搭配_品类	婚纱
可么多么奶瓶	品类_适用_人物	宝宝
男士板鞋	品类_适用_场景	懒人
大气妈妈装	品类_适用_人物	中老年
钱夹	品类_适用_场景	成人游泳
早教机	品类_适用_场景	止咳
婴儿裙	品类_适用_场景	儿童海边度假
单肩包	品类_适用_场景	学生通勤
进口燕窝	品类_适用_场景	清洁牙齿
蘸料	品类_适用_场景	吃货
日本酱油	品类_适用_人物	宝宝
公仔玩偶	品类_适用_场景	宝宝玩耍
透气短裤	品类_适用_场景	儿童装扮
坡跟皮鞋	品类_适用_人物	中老年
腰包	品类_适用_场景	跑步
木质书桌	品类_适用_场景	上网
玉米油	品类_适用_场景	瘦身
清香普洱	品类_适用_场景	刮胡子
透气夹克	品类_适用_场景	运动休闲
高钙牛奶	品类_适用_场景	儿童墙面
宝宝专用洗衣液	品类_适用_场景	打扫
日系毛衣	品类_适用_场景	儿童游泳
彩漂液	品类_适用_场景	遛弯
辅食面条	品类_适用_人物	中老年
外衣	品类_适用_场景	学院风JK
墙贴纸	品类_适用_场景	拖地
蓬蓬裙	品类_适用_场景	学院风JK
原味山核桃仁	品类_适用_场景	儿童派对
羽绒服	品类_搭配_品类	萝卜裤
生日蛋糕	品类_适用_场景	成人生日
幼儿园玩具	品类_适用_人物	儿童
美背内衣	品类_适用_场景	健身
擦车布	品类_适用_人物	小男生
小刷子	品类_适用_场景	儿童久坐
头饰	品类_适用_场景	炒虾仁两面黄
除臭神器猫砂	品类_适用_场景	佩戴
收纳柜	品类_适用_场景	婴儿百日宴
托腹带	品类_适用_人物	男青年
奶粉	品类_适用_场景	2-3岁宝宝吃奶
儿童礼物	品类_适用_场景	儿童生日
麒麟摆件	品类_适用_场景	除霉
运动袜子	品类_适用_场景	户外
儿童爬行垫	品类_适用_场景	儿童卧室
家用书架	品类_适用_人物	儿童
中年妇女	人物_蕴含_场景	拖地
保湿身体乳霜保湿身体乳	品类_适用_场景	女王
生肖足金手链	品类_适用_场景	本命年
防潮地垫	品类_适用_场景	户外
打印机	品类_适用_场景	工作
干果礼盒	品类_适用_场景	婴幼儿游泳
防护服	品类_适用_场景	儿童演出
菜刀	品类_适用_场景	儿童洗碗
学生手表	品类_适用_场景	养喜马拉雅猫
纸尿裤	品类_搭配_品类	护臀膏
透气皮鞋	品类_适用_场景	打高尔夫
短袖哈衣	品类_适用_人物	婴儿
玻璃茶具	品类_适用_场景	儿童充电
保湿洗面奶	品类_适用_人物	女童
拼装玩具	品类_适用_场景	成人手工制作
加厚保暖裤	品类_适用_场景	儿童学习
降温神器	品类_适用_场景	婴儿降温
排球鞋	品类_适用_场景	学生午睡
薄荷牙膏	品类_适用_场景	剪头发
婴儿车	品类_适用_场景	修甲
礼服裙	品类_搭配_品类	珠项链
上衣裤子	品类_适用_场景	中年运动
秀禾服	品类_适用_场景	做南瓜饼
儿童礼服	品类_适用_场景	儿童万圣节
凉席冰丝席	品类_适用_场景	喝水
体重秤	品类_适用_场景	儿童体检
煲汤锅	品类_适用_场景	儿童煮粥
实木摇椅	品类_适用_场景	儿童装扮
口红	品类_适用_人物	美女
车载垃圾桶	品类_适用_场景	儿童走秀
书本	品类_适用_人物	学生
高腰半身裙	品类_适用_人物	淑女
韩式炸酱面	品类_搭配_品类	坚果
家居凉拖鞋	品类_适用_场景	儿童沙滩
小钱包	品类_适用_场景	儿童生日
考试中性笔	品类_适用_场景	速干
地面拖把	品类_适用_场景	清洗
荞麦枕	品类_适用_场景	儿童卧室
黑麦全麦面包	品类_适用_场景	学生代餐
减肥运动	品类_适用_场景	做水果沙拉
公主裙	品类_适用_场景	儿童午睡
儿童椅子	品类_适用_场景	画水彩画
防勾丝连裤	品类_适用_场景	春秋款
保鲜盒	品类_适用_场景	烹饪
运动作训裤	品类_适用_场景	户外
月子服	品类_适用_场景	宵夜
速干健身裤	品类_适用_场景	跑步
沙滩凉拖鞋	品类_适用_场景	接电源线
咖啡豆	品类_适用_场景	学生地推
弱碱性饮用水	品类_适用_场景	喝水
防水鞋	品类_适用_场景	户外
细肩带	品类_适用_人物	少女
单反相机	品类_适用_场景	开车
英语单词本	品类_适用_场景	刷马桶
储物架	品类_适用_场景	吃东西
护理垫	品类_适用_人物	中年妇女
喜糖	品类_适用_场景	婚庆
猫爪磨爪器	品类_适用_场景	儿童煮饭
颗粒积木	品类_适用_场景	儿童过家家
抑菌手足口	品类_适用_人物	婴儿
新鲜红枣	品类_适用_场景	吃零食
喂食器	品类_适用_场景	猫咪补水
登山背包	品类_适用_场景	运动
无痕安全裤	品类_适用_场景	吹唢呐
沙发床	品类_适用_场景	婴幼儿过年
